pool,n_sesion,fecha,droga,dosis,ID,hora_inicio,hora_termino,n_licometro,estimulo_spout_1,estimulo_spout_2,licks_inicio_spout_1,licks_inicio_spout_2,licks_fin_spout_1,licks_fin_spout_2,eventos_inicio_spout_1,eventos_inicio_spout_2,eventos_fin_spout_1,eventos_fin_spout_2,ml_consumidos_spout_1,ml_consumidos_spout_2
lowuncertaintypr,7,2021 10 17,na_na_na_na,0_0_na,243,12 50 00,13 50 00,4,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
lowuncertaintypr,7,2021 10 17,na_na_na_na,0_0_na,244,14 00 00,15 00 00,1,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
lowuncertaintypr,7,2021 10 17,na_na_na_na,0_0_na,245,14 00 00,15 00 00,2,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
lowuncertaintypr,7,2021 10 17,na_na_na_na,0_0_na,263,14 00 00,15 00 00,3,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
lowuncertaintypr,7,2021 10 17,na_na_na_na,0_0_na,264,15 10 00,16 18 00,1,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
lowuncertaintypr,7,2021 10 17,na_na_na_na,0_0_na,265,15 10 00,16 18 00,2,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,1,2022 05 02,na_na_na_na,0_0_na,320,11 00 00,12 00 00,1,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,1,2022 05 02,na_na_na_na,0_0_na,321,11 00 00,12 00 00,2,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,1,2022 05 02,na_na_na_na,0_0_na,322,11 00 00,12 00 00,3,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,1,2022 05 02,na_na_na_na,0_0_na,323,11 00 00,12 00 00,4,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,1,2022 05 02,na_na_na_na,0_0_na,324,12 30 00,13 30 00,1,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,1,2022 05 02,na_na_na_na,0_0_na,325,12 30 00,13 30 00,2,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,1,2022 05 02,na_na_na_na,0_0_na,326,12 30 00,13 30 00,3,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,1,2022 05 02,na_na_na_na,0_0_na,327,12 30 00,13 30 00,4,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,2,2022 05 03,na_na_na_na,0_0_na,320,11 00 00,12 00 00,1,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,2,2022 05 03,na_na_na_na,0_0_na,321,11 00 00,12 00 00,2,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,2,2022 05 03,na_na_na_na,0_0_na,322,11 00 00,12 00 00,3,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,2,2022 05 03,na_na_na_na,0_0_na,323,11 00 00,12 00 00,4,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,2,2022 05 03,na_na_na_na,0_0_na,324,12 30 00,13 30 00,1,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,2,2022 05 03,na_na_na_na,0_0_na,325,12 30 00,13 30 00,2,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,2,2022 05 03,na_na_na_na,0_0_na,326,12 30 00,13 30 00,3,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,2,2022 05 03,na_na_na_na,0_0_na,327,12 30 00,13 30 00,4,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,3,2022 05 04,na_na_na_na,0_0_na,320,11 00 00,12 00 00,1,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,3,2022 05 04,na_na_na_na,0_0_na,321,11 00 00,12 00 00,2,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,3,2022 05 04,na_na_na_na,0_0_na,322,11 00 00,12 00 00,3,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,3,2022 05 04,na_na_na_na,0_0_na,323,11 00 00,12 00 00,4,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,3,2022 05 04,na_na_na_na,0_0_na,324,12 30 00,13 30 00,1,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,3,2022 05 04,na_na_na_na,0_0_na,325,12 30 00,13 30 00,2,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,3,2022 05 04,na_na_na_na,0_0_na,326,12 30 00,13 30 00,3,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,3,2022 05 04,na_na_na_na,0_0_na,327,12 30 00,13 30 00,4,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,4,2022 05 05,na_na_na_na,0_0_na,320,11 00 00,12 00 00,1,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,4,2022 05 05,na_na_na_na,0_0_na,321,11 00 00,12 00 00,2,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,4,2022 05 05,na_na_na_na,0_0_na,322,11 00 00,12 00 00,3,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,4,2022 05 05,na_na_na_na,0_0_na,323,11 00 00,12 00 00,4,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,4,2022 05 05,na_na_na_na,0_0_na,324,12 30 00,13 30 00,1,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,4,2022 05 05,na_na_na_na,0_0_na,325,12 30 00,13 30 00,2,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,4,2022 05 05,na_na_na_na,0_0_na,326,12 30 00,13 30 00,3,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,4,2022 05 05,na_na_na_na,0_0_na,327,12 30 00,13 30 00,4,agua,sacarosa,0,0,0,0,0,0,0,0,0,0
highuncertaintyfr,5,2022 05 06,na_na_na_na,0_0_na,320,11 00 00,12 00 00,1,sacarosa,agua,0,0,0,0,0,0,0,0,0,0
